Year,Town,Type,Return,Exempt,MarJnt,Single,MarSep,HdHous,AGI,FedTI,VTI,NetVTax
2012,Brandon,Grand Total,2036,3674,804,1025,31,176,84561733.03,53864358,54149967,2305600.619
2012,Brattleboro,Grand Total,6009,10124,1813,3394,97,705,288760929.1,194091366,195889853,9477913.182
2012,Bridgewater,Grand Total,471,830,205,226,7,33,23864872,16150006,16508213,803969.272
2012,Bridport,Grand Total,593,1129,276,267,11,39,31643167,22745669,22919240,970113.188
2012,Brighton,Grand Total,530,951,219,244,10,57,16409025,9208956,9169924,333245.7843
2012,Bristol,Grand Total,1910,3516,782,925,26,177,87932539.01,57296426.01,57085764.01,2423888.993
2012,Brookfield,Grand Total,586,1131,296,233,17,40,33509094,22911449,23275754,1123786.801
2012,Brookline,Grand Total,241,466,109,103,6,23,11147214,6790048,6867299,277458.304
2012,Brownington,Grand Total,450,883,201,200,6,43,15047963,8728439,8686115,325595.9289
2012,Brunswick,Grand Total,51,77,20,28,0,3,1246217,615214,611931,22680
2012,Buel's Gore,Grand Total, , , , , , , , , , 
2012,Burke,Grand Total,831,1566,354,383,18,76,46769922,32082931,32914900,1816326.919
2012,Burlington,Grand Total,18380,28282,4741,12197,252,1190,996117070,703508882,712257348,36026411.81
2012,Cabot,Grand Total,683,1319,305,312,7,59,28428254,18144475,18258524,836386.8048
2012,Calais,Grand Total,834,1522,368,388,12,66,43390870.01,29083761,30659896,1481869.314
2012,Cambridge,Grand Total,1936,3529,789,953,28,166,96407559,64667718,64991528,2868508.905
2012,Canaan,Grand Total,427,822,217,171,7,32,15584809,9162398,9107667,357499.7734
2012,Castleton,Grand Total,1803,3137,738,903,36,126,84450004.02,55396872,55588618,2349577.577
2012,Cavendish,Grand Total,627,1133,275,293,17,42,27162213.01,17798488,17730331,719805.2582
2012,Charleston,Grand Total,513,949,219,239,11,44,17840184,10574228,10537837,435349.464
2012,Charlotte,Grand Total,1943,3892,984,843,20,96,276543891,215321227,225936935,13775807.06
2012,Chelsea,Grand Total,584,1126,262,268,6,48,30233750,20309828,20339986,928942.4164
2012,Chester,Grand Total,1538,2800,643,730,28,137,71028975,48353653,48132391,2196811.015
2012,Chittenden,Grand Total,2569,3690,526,1832,42,169,102577691,66812641,67646867,2980686.076
2012,Clarendon,Grand Total,1328,2386,560,638,31,99,59618493,38378569,38488773,1622154.729
2012,Colchester,Grand Total,8266,14702,3198,4226,118,724,542349994.9,388224908.9,385182592.9,19417081.17
2012,Concord,Grand Total,600,1107,233,283,12,72,20666521,12184466,12180360,473846.8123
2012,Corinth,Grand Total,715,1332,299,330,13,73,31072295,19639518,19709809,854672.0529
2012,Cornwall,Grand Total,565,1126,298,230,6,31,54585277,40755236,41721209,2260479.644
2012,Coventry,Grand Total,463,951,241,177,1,44,19562085.02,11997401,12015623,504416.8458
2012,Craftsbury,Grand Total,600,1056,258,289,15,38,24991416,15526713,15375655,667397.8486
2012,Danby,Grand Total,652,1230,299,294,9,50,28367021,18299327,18098919,753456.2201
2012,Danville,Grand Total,1159,2157,530,529,18,82,72267012,53035667,47205953,2580708.293
2012,Derby,Grand Total,2295,4235,972,1050,38,235,108183537,72009681,71726600,3301879.515
2012,Dorset,Grand Total,1060,1881,456,513,20,71,82562417,60642644,63126925,3455509.971
2012,Dover,Grand Total,697,1181,275,349,21,52,33077721,23370673,23562615,938715.2891
2012,Dummerston,Grand Total,962,1747,430,457,14,61,61278340,42127648,43095772,1777590.434
2012,Duxbury,Grand Total,625,1222,327,249,11,38,38779493,26901905,26996328,1253851.033
2012,East Haven,Grand Total,132,265,66,52,1,13,4896349.01,2848325,2835467,96899.5595
2012,East Montpelier,Grand Total,1307,2501,611,580,17,99,83435690.89,58232130.89,58938359.89,2843587.89
2012,Eden,Grand Total,659,1206,251,321,9,78,29458897,18552395,19349546,657346.9124
2012,Elmore,Grand Total,426,793,198,201,7,20,27390236,19216182,19546496,956076.7428
2012,Enosburg,Grand Total,1351,2573,530,642,10,169,57356778,36588197,36496619,1614188.754
2012,Essex Junction,Grand Total,5904,10480,2134,3189,88,493,333070958.2,231577789.2,233038243.2,9866037.719
2012,Essex Town,Grand Total,4602,9409,2360,1924,39,279,363419811,264366440,268571719,13543891.41
2012,Fair Haven,Grand Total,1398,2551,506,697,21,174,52228788.01,31995034,31851510,1271119.13
2012,Fairfax,Grand Total,2296,4536,1084,995,31,186,136330636,93006316,93417314,4083149.929
2012,Fairfield,Grand Total,936,1865,417,412,12,95,47388944,32414500,31991704,1487314.082
2012,Fairlee,Grand Total,575,976,212,298,19,46,26192164,17421251,17486910,727953.4001
2012,Fayston,Grand Total,591,1160,291,245,17,38,51549197,38878860,40327401,1911158.035
2012,Ferdinand,Grand Total,4,2,0,4,0,0,22301,1861,1861,66
2012,Ferrisburgh,Grand Total,1304,2446,619,580,20,85,86494206.02,62499539,62505110,2794388.457
2012,Fletcher,Grand Total,601,1190,299,248,9,45,34107636,23068920,23158084,1003291.015
2012,Franklin,Grand Total,851,1559,326,430,12,83,35269094,22921611,22784478,956234.7156
2012,Georgia,Grand Total,2131,4379,1083,850,22,176,129303713,89344113,89953182,4095097.058
2012,Glastenbury,Grand Total, , , , , , , , , , 
2012,Glover,Grand Total,532,1010,238,247,8,39,22145596,13954958,14016591,618090.2238
2012,Goshen,Grand Total,89,164,40,41,0,8,4688347,2878923,2893332,128401.8271
2012,Grafton,Grand Total,298,573,151,132,2,13,17932748,10574857,11318495,547203.4933
2012,Granby,Grand Total,28,51,17,10,1,0,1691093,1197627,1316483,81877
2012,Grand Isle,Grand Total,1145,2063,496,533,19,97,68313693.01,46837883,47024677,2260869.44
2012,Granville,Grand Total,153,260,55,81,5,12,5942947,3716921,3810343,163047.183
2012,Greensboro,Grand Total,374,682,159,185,5,25,17751299,11341848,11507283,553524.5614
2012,Groton,Grand Total,480,945,218,208,5,49,20169118,12283484,12358291,564785.0267
2012,Guildhall,Grand Total,117,203,50,53,5,9,5034141,3145235,3202754,138058.5638
2012,Guilford,Grand Total,1037,1882,451,481,22,83,66443036,47924653,48178022,2427121.247
2012,Halifax,Grand Total,347,660,173,144,5,25,15477842,9350194,9408895,332465.6856
2012,Hancock,Grand Total,171,294,62,86,4,19,6561176,4050887,4075674,170930
2012,Hardwick,Grand Total,1485,2732,541,744,27,173,50701498,30341473,30241539,1188464.541
2012,Hartford,Grand Total,5304,9396,1951,2703,114,536,279447097.4,190267686.9,191897970.9,8663291.443
2012,Hartland,Grand Total,1709,3151,769,785,28,127,102078708,70605142,71269466,3427439.167
2012,Highgate,Grand Total,1624,3195,716,718,14,176,74691599.02,47740238,47764832,2056330.776
2012,Hinesburg,Grand Total,2294,4426,1041,1033,43,177,156186508,109988936,112278989,5615218.289
2012,Holland,Grand Total,301,581,133,129,8,31,10656671,6070670,6024212,223746.5687
2012,Hubbardton,Grand Total,306,546,135,146,2,23,14094205,9022154,8862526,375244.266
2012,Huntington,Grand Total,979,1931,472,419,16,72,57343533,39757568,39823477,1762788.685
2012,Hyde Park,Grand Total,1512,2795,621,716,28,147,77255856.02,52292914,51302228,2550819.139
2012,Ira,Grand Total,212,403,102,93,3,14,11925517,8104963,8257373,380469.8415
2012,Irasburg,Grand Total,602,1136,265,271,7,59,21469805,13884522,13809869,578759.7159
2012,Isle La Motte,Grand Total,268,465,113,127,8,20,11349389,7099974,7065810,277322.3546
2012,Jamaica,Grand Total,451,831,178,222,14,37,18031697,11731691,11784342,499925.9743
2012,Jay,Grand Total,251,453,97,128,1,25,9805440,6228345,6267120,234728.1335
2012,Jericho,Grand Total,2032,4047,1014,860,33,125,156298687,113335679,114347824,5804076.696
2012,Jericho ID,Grand Total,467,1031,285,155,3,24,35664657,27655990,27809090,1328473.392
2012,Johnson,Grand Total,1461,2586,475,774,19,193,52781004.07,31737766.55,31787982.55,1326343.633
2012,Killington,Grand Total,666,969,199,435,11,21,37082030,28194971,29169631,1115339.627
2012,Kirby,Grand Total,204,439,115,69,3,17,12093858,8148379,8105894,282987.3762
2012,Landgrove,Grand Total,67,135,35,29,0,3,6853662,4797277,4947176,274654.022
2012,Leicester,Grand Total,512,944,243,225,8,36,22885010,14576552,14521749,657635.9114
2012,Lemington,Grand Total,41,77,21,20,0,0,1604137,909556,823452,36245.9364
2012,Lincoln,Grand Total,624,1217,285,287,11,41,36423967.01,24413325,24683883,1172892.558
2012,Londonderry,Grand Total,946,1685,382,474,12,78,49934010,33202287,33868315,1528767.862
2012,Lowell,Grand Total,388,771,170,165,10,43,13890073,8007780,8038374,314796.635
2012,Ludlow,Grand Total,1149,1856,403,650,24,72,53285362,34231405,33989887,1433849.287
2012,Lunenburg,Grand Total,547,1031,259,223,13,52,18190602,10398403,10374542,393284.2079
2012,Lyndon,Grand Total,2587,4626,983,1293,48,263,99760916.02,62131534,62401987,2713848.357
2012,Maidstone,Grand Total,88,169,50,28,4,6,3745135,2236520,2204831,84195.5388
2012,Manchester,Grand Total,2321,4039,883,1189,45,204,189226434,137852463,143343766,7625739.459
2012,Marlboro,Grand Total,437,795,192,197,14,34,24815807.01,16776944,17279760,802438.1334
2012,Marshfield,Grand Total,742,1423,333,328,10,71,38056463.49,25891196,24962164,1150401.117
2012,Mendon,Grand Total,587,1044,247,286,7,47,41301369,29488805,30623333,1567675.724
2012,Middlebury,Grand Total,3476,5835,1197,1951,53,275,182264276.3,122832290.8,123900330.8,5647295.452
2012,Middlesex,Grand Total,846,1686,425,334,15,72,52476741,37124684,36971971,1655493.037
2012,Middletown Springs,Grand Total,419,784,201,187,3,28,18337252.01,11507194,11555363,464692.0782
2012,Milton,Grand Total,5492,10414,2317,2533,80,562,293831872,199692498,199767813,8794257.937
2012,Monkton,Grand Total,863,1796,476,319,15,53,58479464,41237921,41441256,2045199.792
2012,Montgomery,Grand Total,579,1058,225,286,12,56,24238280,15648318,15564499,649714.4424
2012,Montpelier,Grand Total,4251,7098,1410,2409,79,353,238431239,166705662,167182310,7918210.351
2012,Moretown,Grand Total,844,1533,379,399,23,43,49355670,34617593,34719696,1633952.098
2012,Morgan,Grand Total,340,641,168,138,8,26,16721496,11082541,11033586,520656.6338
2012,Morristown,Grand Total,2700,4802,993,1396,37,274,133447714,86998468.01,87594656.01,4314916.097
2012,Mt. Holly,Grand Total,653,1180,304,288,12,49,29393785,18915550,18891467,792543.1137
2012,Mt. Tabor,Grand Total,75,135,37,33,0,5,2906212.01,1662657,1709032,65460.0261
2012,N. Bennington ID,Grand Total,572,1007,198,317,11,46,27314997,18141432,18345832,765344.0193
2012,New Haven,Grand Total,900,1681,423,401,15,61,65786027.01,48339063,44561739,2483550.226
2012,Newark,Grand Total,250,474,109,121,2,18,9089863,5356107,5250122,198729.305
2012,Newbury,Grand Total,837,1536,365,382,15,75,35968748,22261741,22292391,913360.578
2012,Newfane,Grand Total,821,1476,370,378,9,64,40973157,28395959,28659033,1331442.518
2012,Newport City,Grand Total,2079,3651,694,1101,49,235,78244185.03,48449797,48553283,2069665.108
2012,Newport Town,Grand Total,847,1594,376,365,18,88,35627970.01,24400095,23624795,1063199.622
2012,North Hero,Grand Total,477,840,227,220,10,20,29617127,20723891,20621312,943757.7325
2012,Northfield,Grand Total,2240,3974,883,1138,42,177,105717433.8,69655394.6,69857673.96,2986297.623
2012,Norton,Grand Total,73,131,34,37,1,1,2436450,1516179,1496646,61730.8048
2012,Norwich,Grand Total,1718,3340,805,764,38,111,210189770,155521215,162793484,9254855.102
2012,Orange,Grand Total,721,1362,307,338,14,62,29626335,18297952,18267547,721031.1822
2012,Orleans,Grand Total,604,1035,168,334,14,88,19959965,11922636,11842744,488184.7146
2012,Orwell,Grand Total,586,1152,291,252,5,38,24730932,15475230,15284026,616811.5251
2012,Panton,Grand Total,298,576,148,130,2,18,18769619,12894255,12796786,639544.4121
2012,Pawlet,Grand Total,673,1287,311,289,13,60,26472066,19192638,19232811,687206.7647
2012,Peacham,Grand Total,362,681,175,162,2,23,21732712,15347003,15601892,700305.8277
2012,Peru,Grand Total,202,389,100,87,3,12,17595770.01,12922251,13403850,823844.6469
2012,Pittsfield,Grand Total,247,449,118,117,0,12,13707282,9386381,9630827,456291.4328
2012,Pittsford,Grand Total,1497,2717,657,716,25,99,80304694,54767411,55202163,2586564.751
2012,Plainfield,Grand Total,789,1317,248,442,10,89,34628526.02,23714703,23749066,1043998.988
2012,Plymouth,Grand Total,251,421,118,120,6,7,12057213,8118452,8251699,383689.8965
2012,Pomfret,Grand Total,429,794,215,182,8,24,11512149,22457643,23077869,1159261.752
2012,Poultney,Grand Total,1482,2663,607,734,26,115,65597702.01,39550888,41112299,1737488.248
2012,Pownal,Grand Total,1489,2873,672,644,24,149,66773954.04,43826380,43821487,1301514.469
2012,Proctor,Grand Total,874,1639,356,415,14,89,43997113.51,29444734,29867166,1424912.711
2012,Putney,Grand Total,1184,2036,427,635,27,95,60713919.01,41576708,42032923,2108453.006
2012,Randolph,Grand Total,2165,3880,834,1070,44,217,100601178,65011991,64814691,2837140.039
2012,Reading,Grand Total,353,629,152,167,8,26,18232643,11735597,11133608,446194.0104
2012,Readsboro,Grand Total,336,616,147,151,8,30,14067767,8762421,8799537,209786.3752
2012,Richford,Grand Total,1000,1995,420,440,13,127,34983040,20174697,19946710,788487.3302
2012,Richmond,Grand Total,2102,3970,936,983,32,151,154283941,112503969,113914410,5990870.672
2012,Ripton,Grand Total,297,549,126,149,4,18,22012547,14705295,15361441,862702.7087
2012,Rochester,Grand Total,571,976,220,295,13,43,25997864,17606730,17839499,817155.0879
2012,Rockingham,Grand Total,2228,4075,820,1119,44,245,93354896.02,58789621,59075139,2604650.092
2012,Roxbury,Grand Total,330,595,141,151,2,36,14854276,9168538,9245213,394094.5802
2012,Royalton,Grand Total,1283,2186,466,679,21,117,52792402.01,34014335,33600272,1421710.217
2012,Rupert,Grand Total,314,573,155,139,5,15,16967257.01,10372255,10515578,465084.3492
2012,Rutland City,Grand Total,8063,13548,2513,4552,135,863,330058883,211594796,212513016,9389409.286
2012,Rutland Town,Grand Total,2105,3805,946,989,18,152,138827126,99638327,100923960,5287590.923
2012,Ryegate,Grand Total,536,1031,256,214,15,51,22770611,13959508,13892101,568833.0334
2012,Salisbury,Grand Total,562,1058,246,260,10,46,27545821.14,17573142.14,17420579.14,735593.673
2012,Sandgate,Grand Total,161,307,77,69,3,12,7661963,4688798,4703860,180474.9298
2012,Searsburg,Grand Total, , , , , , , , , , 
2012,Shaftbury ID,Grand Total,261,535,141,92,4,24,14929644,10153059,10168409,418558.5387
2012,Shaftsbury,Grand Total,1395,2653,683,588,25,99,88519784.02,60498245,63393936,3143848.009
2012,Sharon,Grand Total,715,1336,307,331,14,63,40890555.01,28186142,28612766,1351535.283
2012,Sheffield,Grand Total,306,613,149,126,4,27,11593662,6465899,6476906,243234.7479
2012,Shelburne,Grand Total,3862,7271,1718,1880,40,224,573565504,441354144,447024794,30309231.16
2012,Sheldon,Grand Total,1024,1959,418,465,13,128,47910075.01,31966497,32004119,1354691.029
2012,Shoreham,Grand Total,602,1118,288,270,4,40,31543171.01,22311557,23260880,1128964.283
2012,Shrewsbury,Grand Total,583,1042,283,263,13,24,36084610.01,25560261,25225358,1266109.557
2012,Somerset,Grand Total, , , , , , , , , , 
2012,South Burlington,Grand Total,9881,16942,3550,5511,151,669,764958462,571737975,561727021,30262196.44
2012,South Hero,Grand Total,908,1671,425,427,10,46,74725491.01,54469418,55822859,3079020.151
2012,Springfield,Grand Total,4251,7786,1700,2026,77,448,182022004,116088839,116261517,4988414.621
2012,St. Albans City,Grand Total,3320,5937,1033,1852,55,380,143124302,92836333,93253928,4136057.206
2012,St. Albans Town,Grand Total,3094,5970,1309,1448,56,281,172528565,117206062,118136121,5515798.328
2012,St. George,Grand Total,334,621,139,155,11,29,19611776,12998152,13144007,588527.4459
2012,St. Johnsbury,Grand Total,3280,6110,1212,1627,56,385,135342773,84726651,85150139,3669842.745
2012,Stamford,Grand Total,388,782,213,143,6,26,21663527,14657416,14720748,264481.8689
2012,Stannard,Grand Total,86,177,41,34,0,11,3357216,1915489,1908677,68371.5738
2012,Starksboro,Grand Total,835,1611,361,389,10,75,41836659,27634442,27645898,1216248.157
2012,Stockbridge,Grand Total,362,673,164,166,7,25,16366298,10788305,10784178,416676.592
2012,Stowe,Grand Total,2724,4645,983,1524,55,162,268826019.4,199883644,227928186,13974177.34
2012,Strafford,Grand Total,554,1028,265,245,3,41,34907752,24501955,24855372,1220814.98
2012,Stratton,Grand Total,179,275,59,107,11,2,12890505,9633697,9962957,544200.6536
2012,Sudbury,Grand Total,276,504,131,119,8,18,14141266,9163551,9255576,399533.7735
2012,Sunderland,Grand Total,479,953,239,190,11,39,25495397.01,17018220,16810748,657523.8113
2012,Sutton,Grand Total,459,909,225,181,12,41,15583338,10116754,10169292,412217.2501
2012,Swanton,Grand Total,3242,6141,1341,1492,44,365,168569060,113950961,113768319,5237553.279
2012,Thetford,Grand Total,1386,2611,649,611,29,97,93156526,65405727,66993803,3356122.338
2012,Tinmouth,Grand Total,267,496,129,115,6,17,14109744,9143283,9318391,433514.0338
2012,Topsham,Grand Total,542,1013,246,236,11,49,21378599,12848474,12743164,497982.061
2012,Townshend,Grand Total,599,1058,245,293,16,45,29045305,18657880,18675561,809100.7163
2012,Troy,Grand Total,789,1483,306,377,13,93,29233319,17779361,17889193,765685.0803
2012,Tunbridge,Grand Total,651,1191,275,310,12,54,36954609,26711033,27068533,1026965.939
2012,Underhill ID,Grand Total,373,734,182,171,3,17,22236281,15250512,15316627,645009.6767
2012,Underhill Town,Grand Total,1149,2347,645,437,13,54,93121617.66,67483735,68001990,3531913.747
2012,Vergennes,Grand Total,1384,2389,450,762,21,151,58676380,37859020,37616250,1560593.17
2012,Vernon,Grand Total,1012,1950,463,455,15,79,55945969,37563579,37971226,1586299.691
2012,Vershire,Grand Total,349,631,144,170,1,34,15345913,9761633,9900102,390164.4741
2012,Victory,Grand Total,35,48,6,24,1,4,504348,168870,168870,6475
2012,Waitsfield,Grand Total,1035,1823,420,524,24,67,66777081,48960923,49947309,2425911.942
2012,Walden,Grand Total,448,867,203,202,2,41,17208778,10586509,10530998,446694.0006
2012,Wallingford,Grand Total,1042,1918,481,472,19,70,50764182.01,34023387,34012285,1515753.438
2012,Waltham,Grand Total,211,393,109,91,3,8,14796475.01,10640855.01,10491221.01,548779.4391
2012,Wardsboro,Grand Total,373,697,154,171,9,39,14023467,8246890,8181018,346988.8306
2012,Warren,Grand Total,860,1553,330,441,22,67,57259980,40525427,41992528,2232835.807
2012,Warren's Gore,Grand Total, , , , , , , , , , 
2012,Washington,Grand Total,892,1462,281,510,12,89,33900946.01,21430574,21433727,834782.3844
2012,Waterbury,Grand Total,2828,5080,1144,1409,54,221,200029274.3,145474799.2,144819295.2,7375688.442
2012,Waterford,Grand Total,616,1258,315,248,2,51,33591258,22450003,22562620,954268.4545
2012,Waterville,Grand Total,355,678,167,150,7,31,15240811,9856635,9738392,411961.8655
2012,Weathersfield,Grand Total,1374,2504,666,587,16,105,66823202,43920547,44883718,2028497.444
